img_local_path,caption1,caption2,context_label,article_url,maskrcnn_bboxes,caption1_modified,caption1_entities,caption2_modified,caption2_entities,bert_base_score,bert_large_score,nouns_1,nouns_2,caption_3,bbs,bbs2,iou
test/729.jpg,"A museum on Kinmen Island, Taiwan, recalls the islanders' defense against a Communist assault in 1949.","Tourists at a museum in Kinmen, in front of a painting that depicts a 1949 battle between Chinese Communist and Nationalist forces.",0,https://www.nytimes.com/2019/01/02/world/asia/xhina-xi-jinping-taiwan.html,"[[0.30831694602966303, 201.21331787109375, 117.78988647460938, 398.9884948730469], [456.1748962402344, 245.56582641601562, 575.50341796875, 397.43865966796875], [274.58392333984375, 231.36065673828125, 357.8862609863281, 399.6071472167969], [125.40655517578125, 267.5137023925781, 273.6056823730469, 400.0], [0.8030563592910761, 283.0745544433594, 70.85147857666016, 398.09014892578125], [392.81610107421875, 246.41012573242188, 417.1541748046875, 295.2508544921875], [3.337004661560058, 290.9418640136719, 73.38034057617188, 397.5538330078125], [418.46197509765625, 233.7567596435547, 442.0762023925781, 270.84930419921875], [273.947265625, 334.8802490234375, 292.80029296875, 398.4786071777344], [109.41336059570312, 353.8539733886719, 149.79403686523438, 399.1361389160156]]","A museum on GPE, GPE, recalls the islanders' defense against a NORP assault in DATE.","[['Kinmen Island', 'GPE'], ['Taiwan', 'GPE'], ['Communist', 'NORP'], ['1949', 'DATE']]","Tourists at a museum in GPE, in front of a painting that depicts a DATE battle between NORP NORP and NORP forces.","[['Kinmen', 'GPE'], ['1949', 'DATE'], ['Chinese', 'NORP'], ['Communist', 'NORP'], ['Nationalist', 'NORP']]",0.5136534,0.49816647,"['A museum', 'LOC', 'GPE', 'the islanders defense', 'a NORP assault', 'DATE']","['Tourists', 'a museum', 'GPE', 'front', 'a painting', 'that', 'a DATE battle', 'NORP NORP', 'NORP forces']","['a group of people standing in front of an painting', 'a group of people standing in front of this art work', 'a group of people standing in front of an image of the grass']","[[0.49693718552589417, 0.4532475769519806, 0.9963266253471375, 0.8468101620674133], [0.5876210927963257, 0.5258252620697021, 0.6861514449119568, 0.6923145651817322], [0.6417415142059326, 0.4760635793209076, 0.4741764962673187, 0.47932690382003784]]","[[0.4885832965373993, 0.6428549885749817, 0.9049572348594666, 0.6791908740997314], [0.5210329294204712, 0.3712943196296692, 0.9232021570205688, 0.7418026328086853]]",0.6954609468288848
test/730.jpg,Tree branches reflected on grass,"Lois Wright took this photograph in Burnopfield, Durham",0,https://www.bbc.com/news/uk-england-55620370,"[[575.0733642578125, 661.3162231445312, 598.4071044921875, 692.82666015625], [129.74301147460938, 628.7404174804688, 150.15252685546875, 675.8339233398438], [0.204993367195129, 0.012038091197609001, 11.927404403686523, 0.657528936862945], [243.80580139160156, 637.66162109375, 285.64569091796875, 688.027587890625], [493.3857116699219, 654.0560302734375, 585.6865234375, 696.73486328125], [0.20188696682453103, 0.008274182677268, 11.97741413116455, 0.6618323326110841], [0.05490592867136, 0.024413561448454003, 12.164600372314453, 0.668791890144348], [0.0, 0.0, 12.018339157104492, 0.6615329384803771], [0.2705619931221, 0.0, 11.954733848571777, 0.65984171628952], [0.121391236782073, 0.0, 12.098098754882812, 0.666075944900512]]",Tree branches reflected on grass,[],"PERSON took this photograph in GPE, PERSON","[['Lois Wright', 'PERSON'], ['Burnopfield', 'GPE'], ['Durham', 'PERSON']]",0.12380114,0.16226602,"['Tree branches', 'grass']","['PERSON', 'this photograph', 'GPE', 'ORG']","['an image of a tree in the field', 'an tree in the grass with a field', 'an old tree in the grass with person sitting on a field']","[[0.5468311905860901, 0.398078054189682, 0.5015068054199219, 0.507334291934967], [0.4730667173862457, 0.879699170589447, 0.7897773385047913, 0.236296147108078]]","[[0.5840380787849426, 0.4665500819683075, 0.43649518489837646, 0.42737725377082825], [0.5827279686927795, 0.5382421016693115, 0.45631593465805054, 0.6522166132926941]]",0.7734461864831554
test/731.jpg,"Annabelle doll, the supposedly supernatural toy that inspired horror films such as “The Conjuring,” had escaped from an occult museum in Connecticut",Sources confirmed that Annabelle did not escape. Annabelle’s alive in all her Warren's Museum infamous glory. She never left the museum.”,1,https://www.snopes.com/fact-check/annabelle-doll-escape-museum/,"[[144.4305419921875, 3.682767868041992, 626.384033203125, 441.7138977050781], [616.238037109375, 213.2317657470703, 841.5520629882812, 448.96759033203125], [124.00623321533203, 255.23390197753906, 225.6869354248047, 450.4082946777344], [145.28782653808594, 116.23918151855469, 692.4703979492188, 436.6643371582031], [459.9711608886719, 152.2078399658203, 529.74658203125, 360.2640075683594], [0.0, 254.8876190185547, 115.1761245727539, 412.9621276855469], [1.164394736289978, 12.274374961853027, 124.58170318603516, 432.0542907714844], [0.415339618921279, 15.550531387329102, 126.59846496582031, 433.0006103515625], [642.7152099609375, 106.5632553100586, 845.6441650390625, 431.7754821777344], [146.6383056640625, 118.80176544189453, 692.51123046875, 439.8995361328125]]","Annabelle doll, the supposedly supernatural toy that inspired horror films such as “WORK_OF_ART,” had escaped from an occult museum in GPE","[['The Conjuring', 'WORK_OF_ART'], ['Connecticut', 'GPE']]",Sources confirmed that PERSON did not escape. PERSON’s alive in all her PERSON's Museum infamous glory. She never left the museum.”,"[['Annabelle', 'PERSON'], ['Annabelle', 'PERSON'], ['Warren', 'PERSON']]",0.41051492,0.34244412,"['GPE doll', 'the supposedly supernatural toy', 'that', 'horror films', '“WORK_OF_ART', 'an occult museum', 'GPE']","['Sources', 'GPE', 'PERSON', 'all her ORG infamous glory', 'She', 'the museum']","['an easy chair with aed in halloween person sitting on it', 'a doll sitting in front of a chair', 'the halloween woman sitting in front of a chair']","[[0.5070308446884155, 0.4984280467033386, 0.6649134755134583, 0.997833788394928], [0.5017310976982117, 0.4874066114425659, 0.5353282690048218, 0.8805999159812927], [0.49824556708335876, 0.5093756318092346, 0.4727376103401184, 0.8497708439826965], [0.40630531311035156, 0.35935261845588684, 0.37466123700141907, 0.7537515759468079]]","[[0.43898025155067444, 0.45930933952331543, 0.4456322491168976, 0.9718287587165833]]",0.7372589261630799
test/732.png,"A video showing a massive, dangerous waterspout is real.","When this video was posted back in June 2019 it was accompanied by several hashtags, such as #CGI, #VFX, #photoshop and #digitalart, to indicate that this footage did not show a genuine waterspout.",1,https://www.snopes.com/fact-check/dangerous-waterspout-video/,"[[461.8239440917969, 578.677978515625, 499.5681457519531, 581.970458984375], [453.5397033691406, 579.3327026367188, 492.34051513671875, 582.0], [552.17529296875, 549.9927368164062, 576.1648559570312, 577.6134033203125], [17.120595932006836, 459.44171142578125, 99.9789810180664, 482.4228210449219], [453.9669494628906, 579.3333740234375, 492.3251953125, 581.9755249023438], [553.170166015625, 552.0680541992188, 576.2092895507812, 574.6416625976562], [453.53057861328125, 579.33740234375, 492.3419189453125, 581.9818725585938], [555.8438720703125, 552.9092407226562, 574.1099243164062, 573.9253540039062], [454.02349853515625, 579.3861083984375, 491.924072265625, 581.9400024414062], [453.6612548828125, 579.3515625, 492.1756591796875, 581.9795532226562]]","A video showing a massive, dangerous waterspout is real.",[],"When this video was posted back in DATE it was accompanied by several hashtags, such as #CGI, #MONEY, #photoshop and #digitalart, to indicate that this footage did not show a genuine waterspout.","[['June 2019', 'DATE'], ['VFX', 'MONEY']]",0.38509563,0.27881613,"['A video', 'a massive', 'dangerous waterspout']","['this video', 'DATE', 'it', 'several hashtags', 'CARDINALCGI', 'GPE', 'CARDINALphotoshop', 'this footage', 'a genuine waterspout']","['a cloud over the ocean with a person on a beach', 'there is an image of the clouds over the ocean', 'an image of a storm clouds over the ocean']","[[0.4895157814025879, 0.44191670417785645, 0.5000920295715332, 0.8052530288696289], [0.4547731280326843, 0.42693936824798584, 0.38587337732315063, 0.6415663957595825], [0.5033275485038757, 0.4874899387359619, 0.7405739426612854, 0.8330286145210266]]","[[0.4968114197254181, 0.4976329207420349, 0.6901155114173889, 0.9851430058479309]]",0.7126469869704295
test/733.jpg,Jessica George tries to find help along the main street of Simla after her ATV vehicle broke down Dec. 6.,Jessica George standing beside her ATV vehicle in main street in Simla.,0,https://www.denverpost.com/2019/12/22/post-premium-best-stories-dec-16-22/,"[[228.8783416748047, 46.322479248046875, 327.0755920410156, 308.89947509765625], [14.528912544250488, 121.47648620605469, 213.24302673339844, 304.79644775390625], [0.6458302736282341, 170.3498077392578, 23.377506256103516, 196.35708618164062], [415.799560546875, 153.49729919433594, 434.1589660644531, 185.40371704101562], [329.687255859375, 186.44371032714844, 344.3609924316406, 213.01290893554688], [17.441164016723633, 121.22770690917969, 210.22706604003906, 302.1091003417969], [240.07447814941406, 164.18301391601562, 252.5448455810547, 200.81753540039062], [293.4554748535156, 142.26333618164062, 317.5853271484375, 154.2534637451172], [352.5006103515625, 183.6570587158203, 434.1197814941406, 212.22567749023438], [325.3335876464844, 177.98391723632812, 437.17559814453125, 216.0631103515625]]",PERSON tries to find help along the main street of ORG after her ATV vehicle broke down DATE.,"[['Jessica George', 'PERSON'], ['Simla', 'ORG'], ['Dec. 6', 'DATE']]",PERSON standing beside her ATV vehicle in main street in ORG.,"[['Jessica George', 'PERSON'], ['Simla', 'ORG']]",0.55525136,0.532597,"['PERSON', 'help', 'the main street', 'PERSON', 'her ORG vehicle', 'DATE']","['PERSON', 'her ORG vehicle', 'main street', 'GPE']","['a woman standing in front of a monster truck', 'a woman standing in front of a dirt vehicle', 'a woman standing in front of this 4x4 meo with a monster truck']","[[0.3668782114982605, 0.5173707604408264, 0.18523557484149933, 0.6990531086921692], [0.4755955636501312, 0.5457025766372681, 0.252286821603775, 0.3905695080757141], [0.49896442890167236, 0.7613203525543213, 0.9971303343772888, 0.48545515537261963], [0.32549241185188293, 0.5372893214225769, 0.23155246675014496, 0.7029556035995483]]","[[0.44093331694602966, 0.5363122820854187, 0.23460550606250763, 0.6353721022605896], [0.7698137164115906, 0.572823703289032, 0.4009111225605011, 0.575361967086792]]",0.8009728188470348
test/734.jpg,Cruise Ship Company Carnival Fined $28M For Pumping Pollution Into Oceans,"The image captures a cruise ship dropping anchor off the coast of Punta del Este, Uraguay.",1,https://www.snopes.com/fact-check/cruise-ship-dumps-waste/,"[[252.84658813476562, 82.96732330322266, 525.801513671875, 421.54638671875], [83.87495422363281, 107.92232513427734, 117.70301818847656, 122.10027313232422], [252.91567993164062, 53.63190841674805, 271.8056640625, 73.22119903564453], [239.02667236328125, 123.82339477539062, 258.01910400390625, 149.1890106201172], [160.06304931640625, 1.795245289802551, 181.6878662109375, 17.75397300720215], [83.86385345458984, 108.0206069946289, 117.75291442871094, 122.15089416503906], [239.19224548339844, 123.71086120605469, 257.9690246582031, 148.81031799316406], [239.19044494628906, 123.47090148925781, 256.63189697265625, 146.9405975341797], [252.93101501464844, 53.50340270996094, 271.7782287597656, 73.38811492919922], [86.47563934326172, 107.96663665771484, 115.22698211669922, 121.26725769042969]]",Cruise Ship Company Carnival Fined $ORG Oceans,"[['28M For Pumping Pollution Into', 'ORG']]","The image captures a cruise ship dropping anchor off the coast of ORG, GPE.","[['Punta del Este', 'ORG'], ['Uraguay', 'GPE']]",0.40459147,0.19408934,"['ORG', '$28M', 'Pumping Pollution', 'Oceans']","['The image', 'a cruise ship', 'anchor', 'the coast', 'Punta del Este', 'GPE']","['a boat in the water next to a body of water', 'a boat in the water next to an ocean with a beach', 'this is the ship in the water with an island']","[[0.4327542185783386, 0.514129102230072, 0.22587691247463226, 0.5368251204490662], [0.4809028208255768, 0.30839502811431885, 0.35756945610046387, 0.3734802305698395], [0.5045453310012817, 0.5535620450973511, 0.35583022236824036, 0.681251585483551]]","[[0.5877860188484192, 0.4932107925415039, 0.35719454288482666, 0.6195529103279114], [0.39057794213294983, 0.5495999455451965, 0.31889548897743225, 0.6895187497138977]]",0.6365524976478704
test/735.jpg,Environmental activist Greta Thunberg urged China to ban the use of chopsticks.,Swedish environmental activist Greta Thunberg.,1,https://www.snopes.com/fact-check/greta-thunberg-chopsticks/,"[[245.68080139160156, 136.80859375, 592.763916015625, 442.84002685546875], [0.08704213798046101, 0.092496633529663, 7.212351322174072, 5.569397449493408], [0.091635219752788, 446.7520446777344, 9.868834495544434, 451.868896484375], [1.441200256347656, 200.44802856445312, 142.1036376953125, 449.4220886230469], [0.103121928870677, 0.014971785247325, 7.232775211334228, 5.580428600311279], [0.0, 0.126985505223274, 7.326164722442627, 5.613829135894775], [562.4296264648438, 449.1371154785156, 588.01806640625, 451.98016357421875], [0.0, 0.0, 864.0479736328125, 429.6040344238281], [0.038075912743806006, 0.059257809072732, 7.236526966094971, 5.568858623504639], [0.17286835610866502, 446.6786193847656, 9.891825675964355, 451.9616394042969]]",Environmental activist PERSON urged GPE to ban the use of chopsticks.,"[['Greta Thunberg', 'PERSON'], ['China', 'GPE']]",NORP environmental activist PERSON.,"[['Swedish', 'NORP'], ['Greta Thunberg', 'PERSON']]",0.53498673,0.3917349,"['Environmental activist PERSON', 'GPE', 'the use', 'chopsticks']",['NORP environmental activist PERSON'],"['this is an woman standing in front of a blue background', 'woman standing in front of a blue backdrop holding a blond lady', 'a woman holding a tennis ball in front of the sky']","[[0.5515615344047546, 0.509399950504303, 0.4529835283756256, 0.8193765878677368], [0.43725064396858215, 0.47860589623451233, 0.27407097816467285, 0.7209017872810364], [0.4052821099758148, 0.5443452596664429, 0.19974979758262634, 0.3979809880256653]]","[[0.5366613864898682, 0.5092242360115051, 0.4415857791900635, 0.9087963104248047]]",0.909846005187345
test/736.jpg,Law enforcement agencies in a Michigan county were on the lookout for a “vigilante” serial killer after three pedophiles were murdered in the span of one week.,"Police departments in both Macomb County, Michigan, and Longview, Texas, responded to this hoax on Facebook to reassure their communities that no serial killers were on the loose in those localities",1,https://www.snopes.com/fact-check/police-vigilante-pedophile-serial-killer/,"[[24.43756675720215, 4.071207523345947, 660.4168090820312, 448.9234619140625], [501.3679504394531, 142.9972686767578, 864.923828125, 450.7142639160156], [4.111853122711182, 158.50364685058594, 174.66574096679688, 451.49090576171875], [2.071637392044067, 67.07354736328125, 94.58394622802734, 173.18557739257812], [114.94298553466797, 151.57455444335938, 541.0369262695312, 430.5962829589844], [517.1064453125, 314.8892517089844, 571.0819091796875, 450.48907470703125], [0.0, 175.63787841796875, 177.14410400390625, 448.24249267578125], [514.1943969726562, 309.3588562011719, 581.7069702148438, 451.84912109375], [0.0, 155.20480346679688, 586.6151733398438, 446.662109375], [141.28054809570312, 327.9488525390625, 187.68106079101562, 449.4774169921875]]",Law enforcement agencies in a GPE county were on the lookout for a “vigilante” serial killer after CARDINAL pedophiles were murdered in DATE.,"[['Michigan', 'GPE'], ['three', 'CARDINAL'], ['the span of one week', 'DATE']]","Police departments in both GPE, GPE, and GPE, GPE, responded to this hoax on ORG to reassure their communities that no serial killers were on the loose in those localities","[['Macomb County', 'GPE'], ['Michigan', 'GPE'], ['Longview', 'GPE'], ['Texas', 'GPE'], ['Facebook', 'ORG']]",0.3878961,0.39175186,"['Law enforcement agencies', 'a GPE county', 'the lookout', 'a “vigilante” serial killer', 'CARDINAL pedophiles', 'DATE']","['Police departments', 'both GPE', 'GPE', 'GPE', 'GPE', 'this hoax', 'Facebook', 'their communities', 'no serial killers', 'those localities']","['an police officer standing in front of a car', 'an police officer in front of his car', 'an police officer standing in front of a car']","[[0.5256882309913635, 0.4965222179889679, 0.8594734072685242, 0.9933677315711975], [0.44433677196502686, 0.4320138394832611, 0.4073125123977661, 0.7703554034233093], [0.5210257768630981, 0.5403643846511841, 0.44218936562538147, 0.8977875113487244], [0.5130307674407959, 0.5641775131225586, 0.6376246809959412, 0.858711838722229]]","[[0.5359649062156677, 0.496258407831192, 0.5402540564537048, 0.983119785785675], [0.5933631658554077, 0.4920017421245575, 0.5079598426818848, 0.977609395980835]]",0.7477074246905967
test/737.jpg,On Saturday protesters demanding a new date for local government elections clash with police in Angola's capital Luanda.,"A protester gestures while standing in front of burning tyres during a anti-government demonstration in Luanda on October 24, 2020.",0,https://www.bbc.com/news/world-africa-54733423,"[[160.86476135253906, 1.880849719047546, 573.1033325195312, 545.499755859375], [0.772352039813995, 374.2427673339844, 68.1682357788086, 436.75347900390625], [428.5682067871094, 376.51531982421875, 564.5313720703125, 549.0], [1.100999355316162, 373.9864196777344, 66.74463653564453, 436.93988037109375], [425.36431884765625, 377.60760498046875, 565.4944458007812, 547.8534545898438], [425.1502990722656, 386.1660461425781, 557.1854248046875, 546.1096801757812], [0.07344823330640701, 374.81280517578125, 63.87502670288086, 435.83892822265625], [428.201904296875, 391.1382141113281, 561.783447265625, 546.9930419921875], [0.7276088595390321, 373.5310363769531, 68.54368591308594, 437.11126708984375], [424.2837219238281, 378.3827209472656, 560.2261962890625, 549.0]]",On DATE protesters demanding a new date for local government elections clash with police in GPE's capital PERSON.,"[['Saturday', 'DATE'], ['Angola', 'GPE'], ['Luanda', 'PERSON']]",A protester gestures while standing in front of burning tyres during a anti-government demonstration in GPE on DATE.,"[['Luanda', 'GPE'], ['October 24, 2020', 'DATE']]",0.530722,0.5162315,"['DATE protesters', 'a new date', 'local government elections', 'police', 'GPEs capital GPE']","['A protester gestures', 'front', 'burning tyres', 'a anti-government demonstration', 'GPE', 'DATE']","['a man standing in front of a fire supplying by red flames', 'man standing in front of an fire has red and white fire age on it', 'a young man standing in front of a fire']","[[0.43221622705459595, 0.644816517829895, 0.37894731760025024, 0.7064903378486633], [0.5482180714607239, 0.599937379360199, 0.4924717843532562, 0.7867926955223083], [0.5406148433685303, 0.61489337682724, 0.4325345456600189, 0.6926687955856323], [0.40238457918167114, 0.5458920001983643, 0.30403590202331543, 0.920482873916626]]","[[0.5173174738883972, 0.5456475019454956, 0.6149166226387024, 0.9081261157989502], [0.48091399669647217, 0.6507081389427185, 0.3052588999271393, 0.7321690917015076]]",0.5768488377465247
test/738.jpg,"Also on Friday, men wait to refill oxygen cylinders - needed by their relatives in hospital with Covid-19 - at a mechanics workshop in Ethiopia's capital, Addis Ababa.","oxygen cylinders at Gast Solar Mechanics in Addis Ababa, Ethiopia",0,https://www.bbc.com/news/world-africa-56524996,"[[526.2144775390625, 192.13458251953125, 798.1624145507812, 599.5218505859375], [468.7983703613281, 90.60369873046875, 517.6943969726562, 201.3023223876953], [290.4581298828125, 56.21613311767578, 336.2392883300781, 237.6436004638672], [342.8518981933594, 20.90047836303711, 415.13525390625, 223.96173095703125], [35.79745864868164, 78.6788101196289, 94.9345932006836, 192.42868041992188], [524.8181762695312, 432.95574951171875, 807.1573486328125, 597.8855590820312], [689.7420043945312, 357.18524169921875, 843.9861450195312, 441.2675476074219], [753.2069702148438, 434.83660888671875, 830.4512329101562, 469.4949645996094], [614.8709716796875, 64.92606353759766, 670.2672119140625, 195.93179321289062], [716.2227783203125, 358.0079650878906, 840.6184692382812, 448.3538513183594]]","Also on DATE, men wait to refill oxygen cylinders - needed by their relatives in hospital with Covid-19 - at a mechanics workshop in GPE's capital, GPE.","[['Friday', 'DATE'], ['Ethiopia', 'GPE'], ['Addis Ababa', 'GPE']]","oxygen cylinders at ORG in GPE, GPE","[['Gast Solar Mechanics', 'ORG'], ['Addis Ababa', 'GPE'], ['Ethiopia', 'GPE']]",0.48273715,0.55981445,"['DATE', 'men', 'oxygen cylinders', 'their relatives', 'hospital', 'Covid-19', 'a mechanics workshop', 'GPEs capital', 'GPE']","['oxygen cylinders', 'GPE']","['two people sitting in front of the gas cans', 'two men sitting on the ground next to fire hydrants', 'two people sitting on the ground next to 1936 with gasplify']","[[0.6778727173805237, 0.6299417614936829, 0.36698609590530396, 0.7265380620956421], [0.44561898708343506, 0.5050683617591858, 0.7954186797142029, 0.9461678862571716], [0.49072086811065674, 0.5125359296798706, 0.9684244990348816, 0.954731822013855]]","[[0.49442869424819946, 0.4994894862174988, 0.9782541990280151, 0.9920869469642639]]",0.34120228249083695
test/739.jpg,A bird (variously described as a goose or a duck) helping to keep a puppy warm,"It isn’t unprecedented for birds and dogs to strike up friendships, thus claim is false",1,https://www.snopes.com/fact-check/goose-puppy-warm/,"[[83.8957748413086, 26.000755310058594, 273.04986572265625, 296.01568603515625], [361.6451110839844, 47.88942337036133, 580.0585327148438, 291.59136962890625], [231.2841796875, 52.191471099853516, 300.00653076171875, 296.5628662109375], [358.8909912109375, 46.28923416137695, 574.0292358398438, 288.5909118652344], [75.3703384399414, 28.26572608947754, 300.7373352050781, 297.231201171875], [300.7626647949219, 29.102046966552734, 358.2198486328125, 118.85675811767578], [79.72960662841797, 28.063947677612305, 301.28106689453125, 297.1593017578125], [302.4573059082031, 277.2852478027344, 381.6990051269531, 299.3871154785156], [365.2023010253906, 59.36947250366211, 574.8264770507812, 291.7021789550781], [358.5492248535156, 51.91126251220703, 573.3656616210938, 281.33636474609375]]",A bird (variously described as a goose or a duck) helping to keep a puppy warm,[],"It isn’t unprecedented for birds and dogs to strike up friendships, thus claim is false",[],0.40480524,0.51378787,"['A bird', 'a goose', 'a duck']","['It', 'birds', 'dogs', 'friendships', 'claim']","['there is an animal laying on the ground', 'an animal laying on the back of another bird', 'two birds sitting on the ground in front of a person']","[[0.33762404322624207, 0.5062731504440308, 0.39948397874832153, 0.9134135246276855], [0.33249253034591675, 0.5493394136428833, 0.4466232359409332, 0.8271837830543518], [0.4242996573448181, 0.5532893538475037, 0.47611600160598755, 0.8557739853858948]]","[[0.5495267510414124, 0.5396634936332703, 0.5099592804908752, 0.8562524914741516], [0.5445391535758972, 0.5394152402877808, 0.6771272420883179, 0.9129719138145447]]",0.6824953566904344
test/740.jpg,"Linking Moderna with Dr. Anthony Fauci, Bill Gates, George Soros, and Jeffrey Epstein all of these public figures and implying they were involved in some nebulous but nefarious plot","The biotechnology company Moderna being linked to Dr. Anthony Fauci, Bill Gates, George Soros, and Jeffrey Epstein are just groundless conspiracy theories",1,https://www.snopes.com/fact-check/moderna-conspiracy/,"[[437.2274475097656, 206.70973205566406, 861.6050415039062, 450.8246765136719], [463.86138916015625, 212.2257843017578, 865.0, 444.238525390625], [427.2115173339844, 207.12576293945312, 865.0, 439.3772888183594], [417.00341796875, 208.5352325439453, 865.0, 448.542724609375], [424.50177001953125, 211.9435272216797, 865.0, 443.3843994140625], [425.6136474609375, 201.3717803955078, 865.0, 445.63873291015625], [445.8306884765625, 189.60240173339844, 862.183349609375, 445.0339050292969], [441.5921630859375, 217.97669982910156, 865.0, 442.2326965332031], [453.5462341308594, 214.0022735595703, 860.2190551757812, 441.4841613769531], [437.4905090332031, 209.92210388183594, 865.0, 444.0219421386719]]","Linking PERSON with Dr. PERSON, PERSON, PERSON, and PERSON all of these public figures and implying they were involved in some nebulous but nefarious plot","[['Moderna', 'PERSON'], ['Anthony Fauci', 'PERSON'], ['Bill Gates', 'PERSON'], ['George Soros', 'PERSON'], ['Jeffrey Epstein', 'PERSON']]","The biotechnology company PERSON being linked to Dr. PERSON, PERSON, PERSON, and PERSON are just groundless conspiracy theories","[['Moderna', 'PERSON'], ['Anthony Fauci', 'PERSON'], ['Bill Gates', 'PERSON'], ['George Soros', 'PERSON'], ['Jeffrey Epstein', 'PERSON']]",0.6757223,0.6789507,"['PERSON', 'Dr. PERSON', 'PERSON', 'PERSON', 'PERSON', 'all', 'these public figures', 'they', 'some nebulous but nefarious plot']","['The biotechnology company GPE', 'Dr. PERSON', 'PERSON', 'PERSON', 'PERSON', 'just groundless conspiracy theories']","['the logo on top of a building with a person', 'a sign on the side of a building', 'this is an sign on the side of a building']","[[0.5334277749061584, 0.5077884197235107, 0.5798289179801941, 0.748443067073822], [0.4835260808467865, 0.4081350862979889, 0.6021191477775574, 0.6699658632278442], [0.5424932837486267, 0.5201999545097351, 0.6971390247344971, 0.8173554539680481], [0.45856547355651855, 0.30809155106544495, 0.612031877040863, 0.5636581778526306]]","[[0.4882493317127228, 0.47735971212387085, 0.781389594078064, 0.6874920129776001], [0.4225102365016937, 0.5735638737678528, 0.6632306575775146, 0.7077816128730774]]",0.7579548385269899
test/741.jpg,"In Tripoli's Martyrs Square on Wednesday, Libyans mark the 10th anniversary of the Arab Spring, which led to the ousting of Col Muammar Gaddafi.","A girl carries a balloon that reads ""I [heart] Libya"" in Tripoli, Libya",0,https://www.bbc.com/news/world-africa-56112030,"[[178.9789276123047, 179.41053771972656, 369.95703125, 556.9849243164062], [1.187610387802124, 153.83348083496094, 83.61715698242188, 585.9739990234375], [459.965576171875, 147.08494567871094, 898.8242797851562, 645.3553466796875], [599.7225341796875, 128.1011199951172, 879.9124145507812, 646.1056518554688], [98.86529541015625, 206.19236755371094, 161.10330200195312, 302.8753356933594], [264.4754943847656, 17.090940475463867, 700.2457885742188, 458.6902160644531], [265.34979248046875, 14.206774711608887, 706.9767456054688, 444.7159423828125], [255.2180938720703, 9.816241264343262, 710.8414916992188, 453.2689514160156], [259.4512634277344, 10.716493606567383, 703.2308349609375, 450.0899658203125], [612.0548706054688, 135.4945831298828, 876.3956909179688, 633.680419921875]]","In GPE's FAC on DATE, NORP mark the ORDINAL anniversary of EVENT, which led to the ousting of PERSON.","[['Tripoli', 'GPE'], ['Martyrs Square', 'FAC'], ['Wednesday', 'DATE'], ['Libyans', 'NORP'], ['10th', 'ORDINAL'], ['the Arab Spring', 'EVENT'], ['Col Muammar Gaddafi', 'PERSON']]","A girl carries a balloon that reads ""I [heart] GPE"" in GPE, GPE","[['Libya', 'GPE'], ['Tripoli', 'GPE'], ['Libya', 'GPE']]",0.23946011,0.12715667,"['GPEs FAC', 'DATE', '', 'NORP mark DATE', 'EVENT', 'which', 'the ousting', 'Col PERSON']","['A girl', 'a balloon', 'that', 'I [heart] GPE', 'GPE', 'GPE']","['a group of people holding a balloon in the field', 'a group of people holding a balloon in a street', 'a woman holding a balloon in front of a crowd']","[[0.3205355703830719, 0.5122856497764587, 0.44393330812454224, 0.8160046935081482], [0.4883814752101898, 0.5300893187522888, 0.6161665916442871, 0.9047505259513855], [0.40726906061172485, 0.4675230383872986, 0.37250977754592896, 0.5087665915489197]]","[[0.49042055010795593, 0.7588765621185303, 0.43063172698020935, 0.48209482431411743], [0.40923523902893066, 0.43632227182388306, 0.4771108031272888, 0.771251916885376]]",0.4642770746288013
test/742.png,"Tesla founder Elon Musk died in a car battery explosion on March 5, 2021.",Musk did not die in a factory explosion in March 2021.,1,https://www.snopes.com/fact-check/elon-musk-death-hoax/,"[[26.039888381958008, 3.859265565872192, 653.4513549804688, 384.801513671875], [539.9700317382812, 268.87774658203125, 577.4675903320312, 319.364501953125], [298.5648498535156, 276.07586669921875, 456.45361328125, 385.4474182128906], [300.2776184082031, 277.2878723144531, 456.60699462890625, 385.45013427734375], [280.6742858886719, 115.54108428955078, 312.4256286621094, 174.99754333496094], [298.4737243652344, 250.45571899414062, 457.9924621582031, 386.3173828125], [299.3172302246094, 277.548583984375, 456.1297607421875, 383.0937805175781], [65.1266860961914, 238.17550659179688, 120.75831604003906, 300.77374267578125], [442.81097412109375, 46.446781158447266, 512.5579833984375, 214.13607788085938], [299.62530517578125, 283.5622253417969, 431.0841979980469, 391.0400085449219]]",ORDINAL founder PERSON died in a car battery explosion on DATE.,"[['Tesla', 'ORDINAL'], ['Elon Musk', 'PERSON'], ['March 5, 2021', 'DATE']]",Musk did not die in a factory explosion in DATE.,"[['March 2021', 'DATE']]",0.41254756,0.5548615,"['Tesla founder PERSON', 'a car battery explosion', 'DATE']","['PERSON', 'a factory explosion', 'DATE']","['this is an image of a man with his hand in the air', 'this is an image of a man holding his hands', 'a man standing on top of a stage with hands']","[[0.49364325404167175, 0.5236908793449402, 0.7520943880081177, 0.8183286190032959], [0.4195021688938141, 0.5523310899734497, 0.33074337244033813, 0.5509565472602844]]","[[0.5139317512512207, 0.5176593661308289, 0.5212392210960388, 0.9793494343757629], [0.4513661861419678, 0.4470823407173157, 0.407657653093338, 0.6674127578735352]]",0.7255020875883407
